product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
0751d46ff778c72973f67da627093303,relogios_presentes,57,623,2,317,18,13,14
07544775a63940d28bbc20d835ddd781,automotivo,39,840,1,3850,45,20,45
07591f80309eb6393c6af043b234cb83,moveis_escritorio,42,2230,1,16650,58,28,58
075b253cd6c59b821c1dab51c1ae56b9,ferramentas_jardim,53,768,1,350,20,5,20
076743539f8476d5c8a1e4e7b62ffc26,moveis_decoracao,57,108,11,3000,40,8,35
07675856c4bfe13a38ddb23da5c3b176,relogios_presentes,34,513,3,500,38,12,38
0768657d39e02ff11e1a30708e010588,telefonia_fixa,47,246,2,200,16,2,11
0768c4dc73c777a620b38c1da390ae8e,eletroportateis,42,93,1,2800,26,25,35
07691def223b4568e8ecb5a5b30574b1,telefonia,58,1568,1,150,18,6,20
076a6117fb6e62d15ef45ad6be8ddb1c,cama_mesa_banho,51,373,1,1754,44,14,33
076e36bd0e2aebb35184d08c8e0f032b,utilidades_domesticas,44,154,1,1950,30,20,20
076e4ce53c8914382e7ff3732511b17e,beleza_saude,22,363,2,633,26,9,22
077319a417872fe55c94c3883610b874,esporte_lazer,47,979,2,6600,90,20,25
07755a0056db849613241c6d91eaf45f,relogios_presentes,56,470,2,832,21,12,15
077599a82ee54960bc4f4c941b0d1359,beleza_saude,53,1140,3,1600,18,8,20
0776155007ad20447a0b0f91d4aad644,alimentos_bebidas,42,2263,6,1000,28,13,13
07778ad3984dfbcc6b9dfd8b8595ba7b,utilidades_domesticas,37,679,3,400,20,28,18
07797d4315ce5c1570e0a484472e04b5,moveis_decoracao,32,303,1,2300,37,30,20
077c1ba3f2e5e4145faf0a12f35ec1d5,automotivo,60,812,4,1050,30,30,30
077ff5297832d1a1c3d5be55b8152fa8,fashion_bolsas_e_acessorios,63,328,4,200,16,5,20
0780ab4d63c3fa0b95d7f17f66a3444c,informatica_acessorios,59,393,1,1000,30,6,16
07810038e53a9f409577581bae23fa1a,informatica_acessorios,53,177,5,150,16,3,17
0781ed724941f4eaafbd9e6c5a20be49,cama_mesa_banho,52,183,2,600,70,10,40
07821918ef487fd64eb20b3c8aeb897f,informatica_acessorios,52,1873,1,267,16,16,16
078482c5821678267aeb55b8edcdcb29,market_place,36,1339,1,250,19,14,16
0786b87f44a44896ee0a59373edfcc50,utilidades_domesticas,49,397,1,3500,40,32,40
07883aa96515a898e1b9ddf0537a1b56,moveis_decoracao,63,1817,2,300,16,2,11
078a6c96f58d2261cc4241dc9907b143,informatica_acessorios,48,1329,3,533,25,3,12
078b7149a32b479d3cbf1649fea0172c,livros_importados,57,3694,1,300,16,14,16
078be1a14d008274672847d880f0bfd5,fashion_bolsas_e_acessorios,44,110,4,375,17,4,13
078cd7c7e05802e62f12b568aa50ed9a,brinquedos,39,238,3,700,30,5,30
078cec63541a67851b9057468288f722,utilidades_domesticas,15,332,4,200,16,20,16
078e8db43688ea060cf754e7bd2b92e7,cama_mesa_banho,46,252,1,475,65,4,45
078faa63eb55a5055713e141f098624c,automotivo,57,597,2,1100,60,8,33
079189201e6c6f0b0f70d118fff53fd5,beleza_saude,36,1331,2,450,20,6,13
0795fbcdc1ae9c0d7106b8018ad341a8,utilidades_domesticas,38,466,1,300,16,17,12
0797e47ffb3917b66fa62245a283bd9e,moveis_decoracao,55,1108,1,2000,28,38,11
0798196b28c04c8e543322896c882902,informatica_acessorios,60,527,1,450,17,2,17
0799c9e16e4079d23e53f91ccdf0d8bf,utilidades_domesticas,55,265,1,515,17,14,19
079b4f19f1705ffc39bdceabfa7fe7ad,automotivo,42,225,1,2550,37,28,27
079f8274f5cca61e595fc11c5fd3aa2f,automotivo,60,1119,2,550,16,5,11
07a0953e98e93b89605297afa2d62c12,fashion_bolsas_e_acessorios,40,975,6,50,18,18,12
07a2b4290dce4edc619005d1a6348439,fashion_bolsas_e_acessorios,57,457,2,500,16,5,30
07a446d7cf0e22333d2032294c408cca,papelaria,58,895,1,11650,45,25,45
07a5b461cd248343de7826334c5a03aa,esporte_lazer,39,637,3,600,40,10,11
07a5fb04bc32fff7f9bb683e5dac80ab,beleza_saude,57,1671,1,350,28,24,11
07a6879526099e7f3483481e5bd60b77,esporte_lazer,45,235,2,3000,60,15,15
07a6e4e1f838d9d39277d13c9b411dc4,fashion_bolsas_e_acessorios,50,729,6,100,16,9,11
07a949f27854f64558f8babcfec441cc,cama_mesa_banho,58,254,1,2800,40,20,40
07aa6a21d16be9ac95fbff7ab3ed81e9,automotivo,53,960,1,2200,50,10,50
07abca077ba83f4feab7d89db0b74df1,cama_mesa_banho,56,345,1,20850,50,50,50
07acd9ac393e5b30aded00de63d80e14,esporte_lazer,37,388,4,400,23,11,15
07ae32b18ffbde7c6c928721e8b956fb,esporte_lazer,28,315,1,3200,80,12,25
07b11fd090e8a63b2dcbb19a21d11323,eletroportateis,52,274,2,250,20,20,20
07b6a220c2eaa7e458c5df73daec6e6e,ferramentas_jardim,29,318,1,4600,45,13,34
07b6a3b7bd0e9c54119f7c679edccca4,relogios_presentes,47,511,1,400,16,11,11
07b90e3c7e287977b2e8cd54a98ddb89,ferramentas_jardim,45,821,2,500,20,20,20
