id,id_order,product_id,product_quantity,sku,unit_price,date
1553834,488225,0,1,MOS0237,19.99,2018-01-11 07:59:07
1553844,488229,0,1,MAT0010,69.99,2018-01-11 08:20:07
1554262,488336,0,1,WDT0354,65.99,2018-01-11 08:34:11
1554263,488337,0,1,AP20145,277.79,2018-01-11 08:37:26
1554264,488338,0,1,APP0399,32.99,2018-01-11 08:39:48
1554267,488338,0,1,SAT0009,33.99,2018-01-11 08:44:44
1554284,488350,0,1,FIT0062,299.0,2018-01-11 09:14:58
1554288,488354,0,1,APP1444,59.99,2018-01-11 09:20:59
1554291,488115,0,1,ZAG0022,6.99,2018-01-11 09:22:47
1554456,488397,0,1,APP2149,699.0,2018-01-11 09:58:32
1554458,488397,0,1,TUC0319,29.99,2018-01-11 09:59:30
1554465,488405,0,1,SAM0073,92.99,2018-01-11 10:05:20
1554466,487921,0,1,APP0434,23.99,2018-01-11 10:05:31
1554468,487921,0,1,APP0438,22.99,2018-01-11 10:06:42
1554469,487921,0,1,APP1675,32.99,2018-01-11 10:08:34
1554479,488409,0,1,APP1968,359.0,2018-01-11 10:15:17
1554487,488413,0,1,LAC0212,122.99,2018-01-11 10:20:17
1554503,488421,0,1,OTT0177,26.99,2018-01-11 10:33:29
1554519,488427,0,1,IFX0021,19.99,2018-01-11 10:39:41
1554527,488429,0,1,JBL0107,69.99,2018-01-11 10:42:47
1554532,488432,0,1,AKI0025,37.99,2018-01-11 10:45:21
1554540,488437,0,1,XRI0007,239.99,2018-01-11 10:50:35
1554550,488442,0,1,OTR0039,7.99,2018-01-11 10:59:27
1554561,488446,0,1,BEL0263,15.99,2018-01-11 11:04:28
1554577,488455,0,2,SYN0111,899.99,2018-01-11 11:16:36
1554578,488455,0,7,WDT0249,193.0,2018-01-11 11:16:53
1554582,488457,0,1,DLL0056,249.99,2018-01-11 11:20:40
1554583,488458,0,1,SEA0099-A,241.01,2018-01-11 11:20:41
1554587,479528,0,1,SAM0074,144.99,2018-01-11 11:23:11
1554590,488459,0,1,TRA0010,84.28,2018-01-11 11:25:39
1554592,488461,0,1,NTE0020,94.99,2018-01-11 11:27:09
1554605,488466,0,2,CRU0059,211.99,2018-01-11 11:36:14
1554624,488473,0,1,CRU0026-2,162.99,2018-01-11 11:46:43
1554635,488477,0,1,SAN0176,70.28,2018-01-11 11:50:35
1554636,487429,0,1,MOL0009,24.0,2018-01-11 11:50:36
1554637,488478,0,1,ELG0044,86.99,2018-01-11 11:51:16
1554647,488477,0,2,WDT0315,70.99,2018-01-11 11:58:22
1554652,488484,0,1,SYN0047,52.0,2018-01-11 12:00:10
1554656,488486,0,1,MAT0008,124.0,2018-01-11 12:01:57
1554658,487674,0,1,MAT0008,124.0,2018-01-11 12:02:12
1554661,487919,0,1,OTT0167,32.99,2018-01-11 12:04:54
1554664,488488,0,1,WDT0141,101.99,2018-01-11 12:05:19
1554670,488488,0,1,SYN0126,138.99,2018-01-11 12:06:22
1554672,487674,0,1,KEN0236,50.34,2018-01-11 12:06:45
1554682,488496,0,1,LAC0206,285.99,2018-01-11 12:12:24
1554700,488502,0,1,WAC0191,160.99,2018-01-11 12:20:41
1554714,488507,0,4,MAT0010,69.99,2018-01-11 12:25:22
1554716,488508,0,2,APP0698,9.99,2018-01-11 12:26:42
1554731,488513,0,2,SAT0011,14.99,2018-01-11 12:30:38
1554734,488513,0,1,MAT0007,99.0,2018-01-11 12:31:14
1554736,488516,0,1,BEL0286,13.99,2018-01-11 12:31:48
1554746,488519,0,1,LGE0067,709.0,2018-01-11 12:33:54
1554748,488516,0,1,BEL0310,19.99,2018-01-11 12:34:31
1554760,488522,0,1,KAN0026,59.0,2018-01-11 12:38:35
1554761,477168,0,1,APP1141,34.2,2018-01-11 12:38:37
1554763,488522,0,1,NTE0050,282.24,2018-01-11 12:38:48
1554780,488526,0,1,WAC0101,203.99,2018-01-11 12:43:24
1554785,488529,0,1,AP20126,24.99,2018-01-11 12:46:59
1554789,488530,0,1,SAM0074,148.69,2018-01-11 12:48:42
1554808,486992,0,1,BEL0248,14.99,2018-01-11 13:08:23
1554809,488540,0,1,PAC0622,204.58,2018-01-11 13:08:25
1554824,488551,0,1,GTE0103,569.99,2018-01-11 13:18:10
1554846,486703,0,1,OTT0149,16.99,2018-01-11 13:29:26
1554876,488639,0,1,MAT0007,99.0,2018-01-11 13:52:34
1554897,483949,0,1,APP0662,138.0,2018-01-11 13:59:20
1554899,488650,0,1,LAC0202,123.99,2018-01-11 14:00:15
1554910,488653,0,1,TOS0022,104.8,2018-01-11 14:02:45
1554912,488653,0,1,APP1685,9.0,2018-01-11 14:03:03
1554916,488655,0,1,BEL0312,22.99,2018-01-11 14:06:10
1554928,488660,0,3,DLL0056,249.99,2018-01-11 14:13:49
1554929,488661,0,1,LAC0190,240.99,2018-01-11 14:17:50
1554937,488664,0,1,LAC0202,123.99,2018-01-11 14:21:48
1554943,487764,0,1,WDT0183,129.99,2018-01-11 14:25:07
1554944,488666,0,1,MAT0009,89.99,2018-01-11 14:25:11
1554959,488668,0,1,MAT0008,124.0,2018-01-11 14:35:39
1554982,488684,0,1,APP1921,85.99,2018-01-11 14:53:03
1554984,488686,0,1,STM0101,36.99,2018-01-11 14:55:52
1555010,488694,0,2,DLL0012,215.96,2018-01-11 15:16:01
1555022,488676,0,1,MAT0010,69.99,2018-01-11 15:31:03
1555023,488698,0,1,APP1675,32.99,2018-01-11 15:31:31
1555028,488701,0,2,CRU0023,53.99,2018-01-11 15:33:58
1555053,488704,0,1,SAM0074,148.69,2018-01-11 15:38:48
1555077,488711,0,1,IFX0022,24.99,2018-01-11 15:48:23
1555091,488715,0,1,BEL0312,22.99,2018-01-11 15:52:32
1555100,487844,0,1,BNQ0055,499.0,2018-01-11 15:55:49
1555106,488717,0,1,APP2562,56.0,2018-01-11 15:59:16
1555110,488719,0,1,PHI0069,32.99,2018-01-11 16:01:06
1555113,488719,0,1,MAT0008,124.0,2018-01-11 16:02:46
1555121,488724,0,1,STM0102,36.99,2018-01-11 16:07:00
1555122,488724,0,1,BEL0286,13.99,2018-01-11 16:08:31
1555123,488725,0,1,BLM0016,125.99,2018-01-11 16:08:32
1555127,488724,0,1,SPE0200,22.99,2018-01-11 16:09:42
1555132,488209,0,1,SPE0189,36.99,2018-01-11 16:11:49
1555147,488731,0,1,WDT0183,129.99,2018-01-11 16:22:58
1555150,488733,0,1,APP1214,80.99,2018-01-11 16:25:45
1555156,488733,0,1,MAT0007,99.0,2018-01-11 16:28:17
1555158,488737,0,4,ZAG0022,6.99,2018-01-11 16:31:53
1555161,488737,0,2,ZAG0021,6.99,2018-01-11 16:32:46
1555163,488739,0,1,SNA0067,59.99,2018-01-11 16:33:05
1555172,488739,0,1,NOM0023,56.99,2018-01-11 16:36:19
1555181,488739,0,1,SNA0066,49.0,2018-01-11 16:38:17
1555183,488745,0,1,OWC0066,199.99,2018-01-11 16:39:23
1555186,488747,0,1,APP1190,54.0,2018-01-11 16:41:07
1555195,480555,0,2,JBL0104,23.99,2018-01-11 16:43:13
1555206,488757,0,1,STA0042,32.99,2018-01-11 16:49:07
1555233,488767,0,1,LAC0155,119.99,2018-01-11 17:05:03
1555248,488777,0,2,LAC0172,179.99,2018-01-11 17:13:31
1555252,485763,0,1,APP0927,18.99,2018-01-11 17:14:27
1555273,488788,0,1,WAC0209,49.99,2018-01-11 17:27:04
1555287,488796,0,1,LGE0040,289.0,2018-01-11 17:35:46
1555288,488797,0,1,PAR0076,130.99,2018-01-11 17:36:49
1555297,488800,0,1,IFX0159,23.74,2018-01-11 17:40:58
1555313,488808,0,1,SAT0073,79.99,2018-01-11 17:53:25
1555316,488808,0,1,SAT0074,19.99,2018-01-11 17:55:27
1555317,488811,0,1,LIF0096,59.99,2018-01-11 17:55:59
1555332,488817,0,2,MAT0010,69.99,2018-01-11 18:03:09
1555337,488821,0,1,APP2477,786.0,2018-01-11 18:04:57
1555345,486510,0,1,CRU0061,149.99,2018-01-11 18:08:30
1555354,488828,0,1,OWC0235-2,104.99,2018-01-11 18:13:32
1555357,488828,0,1,NTE0013,16.99,2018-01-11 18:15:09
1555389,488206,0,1,APP1463,32.99,2018-01-11 18:44:01
1555393,488781,0,1,SAT0029,34.99,2018-01-11 18:46:08
1555400,488852,0,1,OWC0054-2,41.99,2018-01-11 18:49:37
1555404,488855,0,1,APP2148,699.0,2018-01-11 18:52:44
1555405,488855,0,1,APP2161,179.0,2018-01-11 18:52:53
1555412,488859,0,1,BOS0065,299.0,2018-01-11 18:56:30
1555427,488867,0,1,BEL0263,15.99,2018-01-11 19:08:28
1555429,488868,0,1,DLL0037,245.99,2018-01-11 19:11:38
1555435,488869,0,1,APP1141,36.0,2018-01-11 19:16:09
1555443,488180,0,1,HTE0015,114.99,2018-01-11 19:25:49
1555445,488875,0,1,BEL0252,12.34,2018-01-11 19:27:16
1555451,488878,0,1,CRU0032,81.99,2018-01-11 19:31:51
1555460,488883,0,1,OWC0009,19.99,2018-01-11 19:37:44
1555463,488886,0,1,APP2504,386.0,2018-01-11 19:40:48
1555468,488888,0,1,CRU0053-2,422.99,2018-01-11 19:48:28
1555469,488889,0,1,JBL0107,69.99,2018-01-11 19:48:33
1555472,488891,0,1,CYB0010,299.99,2018-01-11 19:48:50
1555482,410432,0,1,APP0484,54.99,2018-01-11 20:00:40
1555486,488896,0,1,OTT0159,12.99,2018-01-11 20:08:24
1555493,488900,0,1,APP1190,54.0,2018-01-11 20:14:36
1555509,488909,0,1,SAT0054,64.99,2018-01-11 20:28:23
1555510,488909,0,1,SAT0055,19.54,2018-01-11 20:28:23
1555525,488916,0,1,RAI0015,44.99,2018-01-11 20:43:24
1555528,488918,0,1,IFX0021,19.99,2018-01-11 20:44:47
1555542,488926,0,3,TPL0021,33.99,2018-01-11 20:58:02
1555543,488927,0,1,NTE0063,109.99,2018-01-11 20:59:09
1555544,488928,0,1,IFX0181,69.99,2018-01-11 21:00:24
1555545,488929,0,2,STA0056,42.99,2018-01-11 21:00:46
1555546,488929,0,1,LAC0202,123.99,2018-01-11 21:00:54
1555547,488929,0,1,SAT0053,64.99,2018-01-11 21:01:00
1555582,488941,0,1,NES0012,249.0,2018-01-11 21:30:21
1555589,488942,0,1,LAC0227,268.99,2018-01-11 21:36:12
1555645,488051,0,1,AKI0018,399.89,2018-01-11 22:01:08
1555682,477610,0,2,WDT0183,129.99,2018-01-11 22:21:15
1555692,488974,0,1,APP2479,786.0,2018-01-11 22:27:25
1555712,488982,0,1,STM0105,34.99,2018-01-11 22:51:13
1555716,488984,0,1,IFX0042,5.99,2018-01-11 23:04:58
1555717,488984,0,1,OWC0013,2.49,2018-01-11 23:05:43
1555728,488989,0,1,CRU0061,149.99,2018-01-11 23:22:20
1555738,488185,0,1,SAT0079,26.99,2018-01-11 23:38:49
1555744,488979,0,1,IFX0152,44.95,2018-01-11 23:41:13
1555753,488997,0,1,BEL0371,17.99,2018-01-11 23:47:40
1555760,489000,0,1,SAT0034,26.99,2018-01-11 23:49:52
1555769,489006,0,1,MAC0142,11.99,2018-01-11 23:54:45
1555773,489009,0,1,BEL0375,89.99,2018-01-11 23:55:41
1555789,489015,0,1,CRU0055,428.81,2018-01-12 00:12:48
1555791,489015,0,1,OWC0268,15.99,2018-01-12 00:14:21
1555922,489006,0,1,APP2508,386.0,2018-01-12 00:23:34
1555974,489069,0,1,WDT0321,45.0,2018-01-12 01:21:49
1555994,489077,0,1,OTT0195,25.99,2018-01-12 02:26:44
1556310,489161,0,1,SPE0199,22.99,2018-01-12 06:45:29
1556324,489171,0,1,APP2446,379.0,2018-01-12 08:05:18
1556332,489177,0,1,PHI0072,59.99,2018-01-12 08:28:48
1556353,489190,0,1,ZAG0032,29.99,2018-01-12 08:59:57
1556358,489193,0,1,HTE0015,114.99,2018-01-12 09:02:01
1556360,461620,0,1,ZAG0032,29.99,2018-01-12 09:03:34
1556367,489200,0,1,ZAG0032,29.99,2018-01-12 09:05:47
1556369,489202,0,2,TPL0021,33.99,2018-01-12 09:06:16
1556372,489204,0,1,ZAG0032,29.99,2018-01-12 09:06:33
1556402,489209,0,1,ZAG0032,29.99,2018-01-12 09:11:20
1556409,489212,0,1,ZAG0032,29.99,2018-01-12 09:16:56
1556412,486267,0,2,APP0698,9.99,2018-01-12 09:18:06
1556415,485090,0,1,MAC0137,11.99,2018-01-12 09:21:26
1556420,489218,0,1,ZAG0032,29.99,2018-01-12 09:24:56
1556422,425468,0,1,ELA0037,47.49,2018-01-12 09:25:58
1556425,489220,0,1,ZAG0032,29.99,2018-01-12 09:26:33
1556431,489223,0,1,NTE0020,94.99,2018-01-12 09:30:01
1556436,489226,0,1,ZAG0032,29.99,2018-01-12 09:31:09
1556440,486267,0,1,NTE0032,9.99,2018-01-12 09:34:24
1556441,489229,0,1,ZAG0032,29.99,2018-01-12 09:34:35
1556442,489230,0,1,ZAG0032,29.99,2018-01-12 09:35:55
1556444,489232,0,1,ZAG0032,29.99,2018-01-12 09:36:19
1556457,489238,0,1,ZAG0032,29.99,2018-01-12 09:40:35
1556463,489243,0,1,ZAG0032,29.99,2018-01-12 09:44:35
1556466,489245,0,1,ZAG0032,29.99,2018-01-12 09:45:17
1556467,489246,0,1,MAT0010,69.99,2018-01-12 09:46:05
1556475,489248,0,1,ZAG0032,29.99,2018-01-12 09:47:27
1556490,489255,0,1,ZAG0032,29.99,2018-01-12 09:54:53
1556492,489256,0,1,ZAG0032,29.99,2018-01-12 09:56:00
1556502,489262,0,1,WDT0370,124.99,2018-01-12 10:03:54
1556503,489263,0,1,ZAG0032,29.99,2018-01-12 10:04:02
1556505,489261,0,1,APP2559,56.0,2018-01-12 10:04:21
1556510,489265,0,1,IFX0036,39.99,2018-01-12 10:06:08
1556512,489267,0,1,ZAG0032,29.99,2018-01-12 10:06:45
1556519,489272,0,1,ZAG0032,29.99,2018-01-12 10:09:59
1556521,489273,0,1,ZAG0032,29.99,2018-01-12 10:10:38
1556526,489276,0,2,APP2072,948.59,2018-01-12 10:12:01
1556541,489283,0,1,ZAG0032,29.99,2018-01-12 10:17:11
1556555,489292,0,1,ZAG0032,29.99,2018-01-12 10:26:28
1556557,484643,0,1,IOT0007,19.99,2018-01-12 10:26:48
1556558,489294,0,1,ZAG0032,29.99,2018-01-12 10:26:55
1556564,484643,0,1,SAT0080,26.99,2018-01-12 10:29:10
1556576,489297,0,1,CRU0026-2,162.99,2018-01-12 10:36:41
1556577,489298,0,1,ZAG0032,29.99,2018-01-12 10:36:52
1556578,489299,0,1,AP20391,895.59,2018-01-12 10:37:25
1556611,489310,0,1,LOG0240,99.99,2018-01-12 10:42:49
1556613,489312,0,1,ZAG0032,29.99,2018-01-12 10:43:11
1556614,489313,0,1,IFX0181,69.99,2018-01-12 10:43:13
1556618,489217,0,1,ZAG0032,29.99,2018-01-12 10:44:42
1556620,489314,0,1,ZAG0032,29.99,2018-01-12 10:45:24
1556621,489315,0,1,OWC0188,129.99,2018-01-12 10:45:29
1556629,489317,0,1,SYN0179,336.99,2018-01-12 10:46:55
1556633,489317,0,1,WDT0183,129.99,2018-01-12 10:47:23
1556634,489318,0,1,ZAG0032,29.99,2018-01-12 10:47:29
1556635,489319,0,1,OTT0177,26.99,2018-01-12 10:47:45
1556639,489322,0,1,ZAG0032,29.99,2018-01-12 10:49:29
1556657,489266,0,1,ZAG0032,29.99,2018-01-12 10:54:27
1556660,489332,0,1,ZAG0032,29.99,2018-01-12 10:54:47
1556668,489338,0,1,DLL0046,824.99,2018-01-12 10:56:55
1556672,489266,0,1,ELA0018,19.99,2018-01-12 10:57:41
1556680,489343,0,2,ZAG0032,29.99,2018-01-12 11:01:12
1556685,489347,0,1,CRU0017-2,106.99,2018-01-12 11:03:09
1556689,489348,0,1,ZAG0032,29.99,2018-01-12 11:04:10
1556696,489350,0,1,OWC0218-2,98.99,2018-01-12 11:05:41
1556697,489346,0,1,WAC0209,49.99,2018-01-12 11:05:43
1556703,489319,0,1,LAC0180,82.99,2018-01-12 11:09:59
1556705,489322,0,1,WAC0221,319.99,2018-01-12 11:10:08
1556712,455890,0,1,WDT0405,164.79,2018-01-12 11:12:46
1556721,489261,0,1,SAT0029,34.99,2018-01-12 11:17:27
1556722,489350,0,1,MAC0126,26.99,2018-01-12 11:17:29
1556725,489357,0,1,ICA0086,39.99,2018-01-12 11:17:47
1556726,489361,0,1,NOM0035,29.99,2018-01-12 11:17:48
1556750,489370,0,1,ZAG0032,29.99,2018-01-12 11:25:30
1556775,489380,0,1,CRU0026-2,162.99,2018-01-12 11:38:38
1556776,489333,0,1,ZAG0032,29.99,2018-01-12 11:39:28
1556780,489383,0,1,ZAG0032,29.99,2018-01-12 11:40:32
1556790,489389,0,1,LOG0240,99.99,2018-01-12 11:44:36
1556801,489392,0,1,JBL0107,69.99,2018-01-12 11:49:46
1556804,489246,0,1,STM0101,36.99,2018-01-12 11:53:39
1556807,489395,0,1,APP1696,48.51,2018-01-12 11:54:16
1556816,489398,0,1,ZAG0032,29.99,2018-01-12 11:58:28
1556837,489410,0,3,SEA0049,44.28,2018-01-12 12:05:14
1556839,489235,0,1,ZAG0032,29.99,2018-01-12 12:05:50
1556840,489411,0,1,GRT0374,32.99,2018-01-12 12:05:56
1556847,489413,0,1,PAR0075,99.9,2018-01-12 12:08:48
1556852,489415,0,1,OWC0013,2.49,2018-01-12 12:12:02
1556856,489417,0,1,ZAG0032,29.99,2018-01-12 12:13:49
1556857,489418,0,1,LAC0212,122.99,2018-01-12 12:14:02
1556860,489418,0,1,LAC0201,90.99,2018-01-12 12:15:50
1556863,489420,0,1,SAT0014,9.99,2018-01-12 12:16:40
1556864,489421,0,1,ZAG0032,29.99,2018-01-12 12:16:54
1556865,489422,0,1,MAT0010,69.99,2018-01-12 12:17:09
1556867,489423,0,1,HOC0022,14.99,2018-01-12 12:18:02
1556875,489427,0,1,CRU0026-2,162.99,2018-01-12 12:20:05
1556877,489429,0,1,SXA0036,132.99,2018-01-12 12:21:30
1556880,489427,0,1,SAM0073,92.99,2018-01-12 12:22:42
1556892,489433,0,1,APP1190,54.0,2018-01-12 12:25:55
1556899,489438,0,1,ZAG0032,29.99,2018-01-12 12:27:17
1556915,489442,0,1,SAT0009,33.99,2018-01-12 12:28:57
1556918,489443,0,1,ZAG0032,29.99,2018-01-12 12:29:25
1556920,489445,0,1,ZAG0032,29.99,2018-01-12 12:30:26
1556921,489442,0,1,SAT0064,26.99,2018-01-12 12:30:39
1556924,487140,0,1,KEN0109,52.99,2018-01-12 12:32:11
1556928,489448,0,1,APP1465,99.99,2018-01-12 12:34:28
1556934,487140,0,1,JBL0107,69.99,2018-01-12 12:36:19
1556936,489451,0,1,ZAG0032,29.99,2018-01-12 12:36:39
1556953,489456,0,1,APP2485,889.0,2018-01-12 12:44:34
1556971,489458,0,1,APP1489,599.0,2018-01-12 12:50:06
1556994,489466,0,4,WDT0183,129.99,2018-01-12 12:59:09
1557003,489466,0,1,SYN0150,549.99,2018-01-12 13:00:04
1557007,489470,0,1,IFX0063,39.99,2018-01-12 13:00:30
1557015,489475,0,1,MAT0008,124.0,2018-01-12 13:06:15
1557025,489480,0,1,GRT0422,54.99,2018-01-12 13:12:24
1557033,489484,0,2,ZAG0032,29.99,2018-01-12 13:18:28
1557034,489485,0,1,SNS0025,669.0,2018-01-12 13:19:03
1557038,489488,0,1,ZAG0032,29.99,2018-01-12 13:21:56
1557059,489496,0,1,ZAG0032,29.99,2018-01-12 13:33:18
1557061,489497,0,1,LAC0183,171.99,2018-01-12 13:35:01
1557065,489499,0,1,ZAG0032,29.99,2018-01-12 13:39:01
1557070,348398,0,1,ZAG0032,29.99,2018-01-12 13:42:00
1557081,489415,0,1,IFX0044,45.99,2018-01-12 13:47:58
1557083,489505,0,1,WDT0135-A,97.27,2018-01-12 13:48:40
1557188,489468,0,1,LAC0210,526.99,2018-01-12 13:54:02
1557415,489460,0,1,ZAG0032,29.99,2018-01-12 13:56:38
1557505,489611,0,1,ZAG0032,29.99,2018-01-12 14:11:55
1557516,489276,0,2,APP0663,192.0,2018-01-12 14:18:58
1557518,489615,0,1,CRU0053-2,422.99,2018-01-12 14:19:33
1557519,466441,0,1,APP2513,37.0,2018-01-12 14:20:11
1557527,489619,0,1,ZAG0032,29.99,2018-01-12 14:25:29
1557548,489631,0,2,OWC0036-2,92.99,2018-01-12 14:38:42
1557553,489634,0,1,ZAG0032,29.99,2018-01-12 14:42:37
1557560,489637,0,1,ZAG0032,29.99,2018-01-12 14:45:37
1557567,489640,0,2,SEA0044,89.99,2018-01-12 14:53:43
1557575,489644,0,1,OWC0144,239.99,2018-01-12 15:01:30
1557589,489652,0,1,DLL0027,449.99,2018-01-12 15:12:43
1557640,489660,0,1,ZAG0032,29.99,2018-01-12 15:27:25
1557649,489665,0,1,TUC0321,32.99,2018-01-12 15:31:56
1557661,489668,0,1,BEL0371,17.99,2018-01-12 15:36:18
1557679,489661,0,1,APP1966,349.0,2018-01-12 15:39:50
1557688,481100,0,1,APP2504,389.99,2018-01-12 15:43:47
1557711,489677,0,1,ZAG0032,29.99,2018-01-12 15:50:09
1557716,489678,0,1,WDT0351,65.99,2018-01-12 15:51:12
1557722,489681,0,1,WDT0141,98.99,2018-01-12 15:52:55
1557729,489682,0,2,TPL0021,33.99,2018-01-12 15:55:28
1557752,482801,0,6,CRU0060,90.99,2018-01-12 16:11:11
1557757,489690,0,1,APP2507,389.99,2018-01-12 16:17:06
1557762,489695,0,1,PLA0030,99.99,2018-01-12 16:21:45
1557772,489698,0,1,ZAG0032,29.99,2018-01-12 16:24:50
1557781,489704,0,1,BOS0065,299.0,2018-01-12 16:29:18
1557796,489709,0,1,ZAG0032,29.99,2018-01-12 16:36:40
1557828,489721,0,1,STA0037,29.99,2018-01-12 16:57:38
1557829,489722,0,1,TOS0020,79.9,2018-01-12 16:57:54
1557842,489726,0,1,APP1973,469.0,2018-01-12 17:05:58
1557845,489728,0,1,SAT0072,79.99,2018-01-12 17:06:49
1557862,488972,0,1,LIF0097,53.99,2018-01-12 17:24:01
1557863,489738,0,1,APP1190,54.0,2018-01-12 17:25:25
1557868,489742,0,1,LAC0206,285.99,2018-01-12 17:28:10
1557874,489744,0,1,SAM0074,148.69,2018-01-12 17:30:56
1557881,489744,0,1,OWC0013,2.49,2018-01-12 17:31:22
1557882,489748,0,1,ZAG0032,29.99,2018-01-12 17:32:13
1557890,489749,0,3,ZAG0032,29.99,2018-01-12 17:35:43
1557910,488005,0,1,NTE0032,9.99,2018-01-12 17:51:29
1557914,489380,0,2,OWC0041,43.99,2018-01-12 17:57:02
1557916,489758,0,1,ZAG0032,29.99,2018-01-12 17:58:46
1557921,489760,0,4,WDT0183,129.99,2018-01-12 18:02:06
1557923,489761,0,1,PAC0623,172.58,2018-01-12 18:06:56
1557924,489762,0,1,APP1685,9.0,2018-01-12 18:07:27
1557925,489763,0,1,APP2479,786.0,2018-01-12 18:08:20
1557947,489330,0,1,ZAG0032,29.99,2018-01-12 18:28:11
1557958,489776,0,1,STK0013,16.99,2018-01-12 18:39:29
1557961,489777,0,1,PAC1159,301.18,2018-01-12 18:43:52
1557963,489778,0,1,OWC0008,39.99,2018-01-12 18:44:11
1557965,489778,0,1,SAM0073,92.99,2018-01-12 18:45:04
1557966,489778,0,1,CRU0032,81.99,2018-01-12 18:45:33
1557980,489780,0,2,MOX0014,5.09,2018-01-12 18:50:52
1557984,489780,0,1,APP1778,39.99,2018-01-12 18:53:30
1557986,489781,0,1,SYN0187,240.99,2018-01-12 18:55:30
1557988,489781,0,1,WDT0183,129.99,2018-01-12 18:56:13
1558009,489791,0,1,IFX0180,119.99,2018-01-12 19:11:57
1558018,489793,0,1,IFX0022,24.99,2018-01-12 19:16:43
1558020,489793,0,1,TPL0040,30.99,2018-01-12 19:17:00
1558042,489802,0,1,DLL0056,249.99,2018-01-12 19:38:49
1558044,489802,0,1,STA0016,9.99,2018-01-12 19:39:22
1558047,489805,0,1,OTT0138,22.99,2018-01-12 19:41:27
1558053,489806,0,1,APP1971,469.0,2018-01-12 19:44:15
1558055,489808,0,1,ZAG0032,29.99,2018-01-12 19:44:26
1558056,419072,0,1,MUV0172,8.99,2018-01-12 19:45:17
1558067,489810,0,2,TOS0020,79.9,2018-01-12 19:50:21
1558071,488697,0,1,TWS0116,54.14,2018-01-12 19:52:10
1558083,489499,0,1,SAN0132,29.99,2018-01-12 20:12:15
1558097,489818,0,1,NOM0031,39.99,2018-01-12 20:18:46
1558106,489818,0,1,BEL0286,13.99,2018-01-12 20:22:06
1558113,489818,0,1,MOX0015,3.99,2018-01-12 20:25:38
1558140,489832,0,1,ZAG0032,29.99,2018-01-12 20:40:14
1558142,489833,0,1,DLL0048,123.99,2018-01-12 20:40:57
1558143,489834,0,1,ZAG0032,29.99,2018-01-12 20:40:59
1558164,489845,0,1,ZAG0032,29.99,2018-01-12 20:53:29
1558174,488987,0,1,NTE0121,14.99,2018-01-12 21:04:34
1558176,488987,0,1,NOM0032,31.99,2018-01-12 21:05:45
1558191,489860,0,1,WDT0370,124.99,2018-01-12 21:26:40
1558205,489867,0,1,APP1648,734.0,2018-01-12 21:38:10
1558209,489870,0,1,SAT0054,64.99,2018-01-12 21:44:54
1558221,489876,0,1,SPE0201,22.94,2018-01-12 21:54:13
1558222,489877,0,1,ZAG0032,29.99,2018-01-12 21:56:29
1558227,489879,0,1,SOF0131,74.99,2018-01-12 22:01:03
1558236,489884,0,1,ZAG0032,29.99,2018-01-12 22:06:38
1558239,489887,0,1,DLL0056,249.99,2018-01-12 22:09:44
1558250,489890,0,1,MMW0007,22.99,2018-01-12 22:27:35
1558256,489894,0,1,ZAG0032,29.99,2018-01-12 22:35:36
1558268,485771,0,1,APP1489,599.0,2018-01-12 22:50:12
1558274,489905,0,1,ZAG0032,29.99,2018-01-12 22:53:46
1558276,489906,0,2,DLL0056,249.99,2018-01-12 22:58:27
1558295,489906,0,1,SAM0073,92.99,2018-01-12 23:00:35
1558314,489917,0,1,ZAG0032,29.99,2018-01-12 23:21:02
1558327,483874,0,1,PIE0009,14.99,2018-01-12 23:29:04
1558337,489927,0,1,SAN0132,29.99,2018-01-12 23:32:54
1558347,483874,0,2,WDT0183,129.99,2018-01-12 23:36:38
1558348,489930,0,1,ZAG0032,29.99,2018-01-12 23:37:18
1558359,489932,0,1,TRK0011,49.99,2018-01-12 23:43:43
1558361,489934,0,1,ZAG0032,29.99,2018-01-12 23:46:52
1558365,489936,0,1,ZAG0032,29.99,2018-01-12 23:48:42
1558370,489938,0,1,CRU0026-2,162.99,2018-01-12 23:52:59
1558379,489942,0,1,WDT0318,251.99,2018-01-13 00:01:41
1558399,489951,0,1,IKM0015,34.99,2018-01-13 00:23:02
1558407,489945,0,1,MAT0007,99.0,2018-01-13 00:43:12
1558434,489967,0,1,BNQ0053,379.0,2018-01-13 01:33:45
1558443,489970,0,1,ZAG0032,29.99,2018-01-13 01:47:59
1558449,489973,0,1,ZAG0032,29.99,2018-01-13 01:53:29
1558464,489983,0,1,WAC0174,79.99,2018-01-13 02:48:20
1558514,489998,0,1,IFX0181,69.99,2018-01-13 06:29:09
1558531,490007,0,1,TRA0035,178.28,2018-01-13 08:35:02
1558532,490007,0,1,TWS0088,56.99,2018-01-13 08:36:59
1558549,490007,0,1,APP1463,32.99,2018-01-13 09:23:01
1558552,490007,0,1,SAT0062,49.99,2018-01-13 09:32:51
1558553,490007,0,1,ICA0101,59.99,2018-01-13 09:36:05
1558557,489879,0,1,SAT0054,64.99,2018-01-13 09:43:26
1558576,490025,0,1,STM0105,34.99,2018-01-13 10:20:55
1558586,490028,0,1,APP2500,386.0,2018-01-13 10:33:17
1558588,490029,0,1,ZAG0032,29.99,2018-01-13 10:41:58
